date,temp,wind,cloud
2018-04-01,5.833333333333333,4.2,0.9583333333333334
2018-04-02,8.5,3.9,0.8791666666666668
2018-04-03,12.6,5.0,0.9166666666666666
2018-04-04,10.533333333333333,5.333333333333333,0.8250000000000001
2018-04-05,7.2,5.633333333333333,0.7916666666666666
2018-04-06,8.6,4.833333333333333,0.38749999999999996
2018-04-07,14.700000000000001,4.500000000000001,0.4583333333333333
2018-04-08,17.1,2.8333333333333335,0.7000000000000001
2018-04-09,14.1,3.4666666666666663,0.8583333333333334
2018-04-10,11.9,2.8666666666666667,0.9249999999999999
2018-04-11,10.966666666666667,2.433333333333333,0.6
2018-04-12,13.066666666666668,3.6,0.6541666666666667
2018-04-13,10.433333333333332,2.4,0.7999999999999999
2018-04-14,13.233333333333334,1.9000000000000001,0.725
2018-04-15,14.133333333333333,2.066666666666667,0.8833333333333333
2018-04-16,12.966666666666667,2.2666666666666666,0.5083333333333333
2018-04-17,13.866666666666667,1.7999999999999998,0.45
2018-04-18,17.3,3.033333333333333,0.325
2018-04-19,20.03333333333333,3.3333333333333335,0.19583333333333333
2018-04-20,19.766666666666666,2.1666666666666665,0.4708333333333334
2018-04-21,18.5,2.1333333333333333,0.1875
2018-04-22,19.033333333333335,3.266666666666667,0.6166666666666667
2018-04-23,16.0,3.8333333333333335,0.6791666666666667
2018-04-24,13.233333333333334,3.8333333333333335,0.8125
2018-04-25,12.533333333333331,5.266666666666667,0.6458333333333334
2018-04-26,9.299999999999999,4.733333333333333,0.6083333333333333
2018-04-27,12.433333333333332,3.5,0.6916666666666668
2018-04-28,12.6,4.066666666666666,0.7791666666666667
2018-04-29,14.233333333333334,3.466666666666667,0.8208333333333333
2018-04-30,10.566666666666668,8.533333333333333,0.8541666666666666
2018-05-01,8.1,5.366666666666667,0.6583333333333333
2018-05-02,10.033333333333333,2.8666666666666667,0.6666666666666666
2018-05-03,11.833333333333334,2.766666666666667,0.7916666666666666
2018-05-04,13.933333333333332,4.5,0.11666666666666665
